trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan,workload_family,workload_name,instance_id,size_n,grid_type,synthesis_precision,variant
cla_adder_n4,static_min,65,9,1.2591191727600668,1,10,1,feasible,65,101.0,36.0,0.3564356435643564,36,60,8,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,1,11,1,feasible,65,101.0,36.0,0.3564356435643564,36,60,8,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,1,12,1,feasible,65,101.0,36.0,0.3564356435643564,36,60,8,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,1,13,1,feasible,65,101.0,36.0,0.3564356435643564,36,60,8,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,1,14,1,feasible,65,101.0,36.0,0.3564356435643564,36,60,8,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,1,15,1,feasible,65,101.0,36.0,0.3564356435643564,36,60,8,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,0,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,1,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,2,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,3,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,4,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,5,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,6,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,7,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,8,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,9,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,10,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,11,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,12,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,13,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,14,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,100,9,1.2591191727600668,1,15,1,feasible,100,100.0,0.0,0.0,0,0,1,0.98,98,900.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,0,0,peak_demand_exceeds_reachable_stock,65,inf,inf,1.0,36,43,2,1.5076923076923077,98,inf,inf,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,1,1,feasible,65,102.0,37.0,0.3627450980392157,36,43,2,1.5076923076923077,98,918.0,1.5692307692307692,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,2,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,3,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,4,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,5,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,6,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,7,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,8,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,9,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,10,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,11,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,12,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,13,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,14,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,1,15,1,feasible,65,101.0,36.0,0.3564356435643564,36,43,2,1.5076923076923077,98,909.0,1.5538461538461539,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,0,0,peak_demand_exceeds_reachable_stock,65,inf,inf,1.0,9,35,8,1.5076923076923077,98,inf,inf,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,1,0,peak_demand_exceeds_reachable_stock,65,inf,inf,1.0,9,35,8,1.5076923076923077,98,inf,inf,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,2,0,peak_demand_exceeds_reachable_stock,65,inf,inf,1.0,9,35,8,1.5076923076923077,98,inf,inf,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,3,0,peak_demand_exceeds_reachable_stock,65,inf,inf,1.0,9,35,8,1.5076923076923077,98,inf,inf,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,4,0,peak_demand_exceeds_reachable_stock,65,inf,inf,1.0,9,35,8,1.5076923076923077,98,inf,inf,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,5,0,peak_demand_exceeds_reachable_stock,65,inf,inf,1.0,9,35,8,1.5076923076923077,98,inf,inf,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,6,1,feasible,65,70.0,5.0,0.07142857142857142,9,35,8,1.5076923076923077,98,630.0,1.0769230769230769,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,7,1,feasible,65,70.0,5.0,0.07142857142857142,9,35,8,1.5076923076923077,98,630.0,1.0769230769230769,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,8,1,feasible,65,70.0,5.0,0.07142857142857142,9,35,8,1.5076923076923077,98,630.0,1.0769230769230769,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,9,1,feasible,65,70.0,5.0,0.07142857142857142,9,35,8,1.5076923076923077,98,630.0,1.0769230769230769,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,10,1,feasible,65,70.0,5.0,0.07142857142857142,9,35,8,1.5076923076923077,98,630.0,1.0769230769230769,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,11,1,feasible,65,70.0,5.0,0.07142857142857142,9,35,8,1.5076923076923077,98,630.0,1.0769230769230769,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,12,1,feasible,65,70.0,5.0,0.07142857142857142,9,35,8,1.5076923076923077,98,630.0,1.0769230769230769,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,13,1,feasible,65,70.0,5.0,0.07142857142857142,9,35,8,1.5076923076923077,98,630.0,1.0769230769230769,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,14,1,feasible,65,70.0,5.0,0.07142857142857142,9,35,8,1.5076923076923077,98,630.0,1.0769230769230769,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,static_min,65,9,1.2591191727600668,2,15,1,feasible,65,70.0,5.0,0.07142857142857142,9,35,8,1.5076923076923077,98,630.0,1.0769230769230769,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,0,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,1,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,2,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,3,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,4,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,5,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,6,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,7,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,8,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,9,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,10,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,11,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,12,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,13,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,14,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,capacity_aware_static,65,9,1.2591191727600668,2,15,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,2,0,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,2,1,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
cla_adder_n4,smoothed,65,9,1.2591191727600668,2,2,1,feasible,65,65.0,0.0,0.0,0,0,2,1.5076923076923077,98,585.0,1.0,cla_adder,CLA adder,cla_adder_n4,4,full,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg,kogge_stone_parallel_prefix
