trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan,workload_family,workload_name,instance_id,size_n,qaoa_p,graph_type,graph_seed,graph_edges,grid_type,synthesis_precision
qaoa_maxcut_n6_p2_random_3_regular_s2,static_min,404481,6,0.9039644741725107,1,0,0,peak_demand_exceeds_reachable_stock,404481,inf,inf,1.0,0,127797,4,0.9688044679478146,391863,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_random_3_regular_s2,6,2,random_3_regular,2,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_random_3_regular_s2,static_min,404481,6,0.9039644741725107,1,4,1,feasible,404481,467238.0,62757.0,0.13431484596715165,0,127797,4,0.9688044679478146,391863,2803428.0,1.1551543830241717,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_random_3_regular_s2,6,2,random_3_regular,2,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_random_3_regular_s2,static_min,404481,6,0.9039644741725107,1,8,1,feasible,404481,467218.0,62737.0,0.13427778895504883,0,127797,4,0.9688044679478146,391863,2803308.0,1.1551049369438862,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_random_3_regular_s2,6,2,random_3_regular,2,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_random_3_regular_s2,static_min,404481,6,0.9039644741725107,1,12,1,feasible,404481,467198.0,62717.0,0.134240728770243,0,127797,4,0.9688044679478146,391863,2803188.0,1.1550554908636006,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_random_3_regular_s2,6,2,random_3_regular,2,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_random_3_regular_s2,static_min,404481,6,0.9039644741725107,1,15,1,feasible,404481,467183.0,62702.0,0.13421293154930722,0,127797,4,0.9688044679478146,391863,2803098.0,1.1550184063033864,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_random_3_regular_s2,6,2,random_3_regular,2,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_random_3_regular_s2,capacity_aware_static,434616,6,0.9039644741725107,1,0,1,feasible,434616,434616.0,0.0,0.0,0,0,1,0.9016304047711083,391863,2607696.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_random_3_regular_s2,6,2,random_3_regular,2,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_random_3_regular_s2,capacity_aware_static,434616,6,0.9039644741725107,1,4,1,feasible,434616,434616.0,0.0,0.0,0,0,1,0.9016304047711083,391863,2607696.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_random_3_regular_s2,6,2,random_3_regular,2,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_random_3_regular_s2,capacity_aware_static,434616,6,0.9039644741725107,1,8,1,feasible,434616,434616.0,0.0,0.0,0,0,1,0.9016304047711083,391863,2607696.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_random_3_regular_s2,6,2,random_3_regular,2,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_random_3_regular_s2,capacity_aware_static,434616,6,0.9039644741725107,1,12,1,feasible,434616,434616.0,0.0,0.0,0,0,1,0.9016304047711083,391863,2607696.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_random_3_regular_s2,6,2,random_3_regular,2,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_random_3_regular_s2,capacity_aware_static,434616,6,0.9039644741725107,1,15,1,feasible,434616,434616.0,0.0,0.0,0,0,1,0.9016304047711083,391863,2607696.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_random_3_regular_s2,6,2,random_3_regular,2,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
