trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan,workload_family,workload_name,instance_id,size_n,qaoa_p,graph_type,graph_seed,graph_edges,grid_type,synthesis_precision
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,static_min,568759,10,0.8310900502341592,1,0,0,peak_demand_exceeds_reachable_stock,568759,inf,inf,1.0,423530,596358,5,1.7446545900812118,992288,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,static_min,568759,10,0.8310900502341592,1,4,1,feasible,568759,1003579.0,434820.0,0.433269329071254,423530,596358,5,1.7446545900812118,992288,10035790.0,1.7645065836320832,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,static_min,568759,10,0.8310900502341592,1,8,1,feasible,568759,1003575.0,434816.0,0.4332670702239494,423530,596358,5,1.7446545900812118,992288,10035750.0,1.7644995507763395,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,static_min,568759,10,0.8310900502341592,1,12,1,feasible,568759,1003571.0,434812.0,0.4332648113586383,423530,596358,5,1.7446545900812118,992288,10035710.0,1.7644925179205955,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,static_min,568759,10,0.8310900502341592,1,15,1,feasible,568759,1003568.0,434809.0,0.4332631171978381,423530,596358,5,1.7446545900812118,992288,10035680.0,1.7644872432787877,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,capacity_aware_static,1003582,10,0.8310900502341592,1,0,1,feasible,1003582,1003582.0,0.0,0.0,0,0,1,0.9887463107150188,992288,10035820.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,capacity_aware_static,1003582,10,0.8310900502341592,1,4,1,feasible,1003582,1003582.0,0.0,0.0,0,0,1,0.9887463107150188,992288,10035820.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,capacity_aware_static,1003582,10,0.8310900502341592,1,8,1,feasible,1003582,1003582.0,0.0,0.0,0,0,1,0.9887463107150188,992288,10035820.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,capacity_aware_static,1003582,10,0.8310900502341592,1,12,1,feasible,1003582,1003582.0,0.0,0.0,0,0,1,0.9887463107150188,992288,10035820.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,capacity_aware_static,1003582,10,0.8310900502341592,1,15,1,feasible,1003582,1003582.0,0.0,0.0,0,0,1,0.9887463107150188,992288,10035820.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,smoothed,568759,10,0.8310900502341592,1,0,0,peak_demand_exceeds_reachable_stock,568759,inf,inf,1.0,423530,478373,2,1.7446545900812118,992288,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,smoothed,568759,10,0.8310900502341592,1,4,1,feasible,568759,1003579.0,434820.0,0.433269329071254,423530,478373,2,1.7446545900812118,992288,10035790.0,1.7645065836320832,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,smoothed,568759,10,0.8310900502341592,1,8,1,feasible,568759,1003575.0,434816.0,0.4332670702239494,423530,478373,2,1.7446545900812118,992288,10035750.0,1.7644995507763395,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,smoothed,568759,10,0.8310900502341592,1,12,1,feasible,568759,1003571.0,434812.0,0.4332648113586383,423530,478373,2,1.7446545900812118,992288,10035710.0,1.7644925179205955,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,smoothed,568759,10,0.8310900502341592,1,15,1,feasible,568759,1003568.0,434809.0,0.4332631171978381,423530,478373,2,1.7446545900812118,992288,10035680.0,1.7644872432787877,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,static_min,568759,10,0.8310900502341592,2,0,0,peak_demand_exceeds_reachable_stock,568759,inf,inf,1.0,0,278160,5,1.7446545900812118,992288,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,static_min,568759,10,0.8310900502341592,2,4,1,feasible,568759,605584.0,36825.0,0.06080907025284684,0,278160,5,1.7446545900812118,992288,6055840.0,1.0647462281915538,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,static_min,568759,10,0.8310900502341592,2,8,1,feasible,568759,605569.0,36810.0,0.06078580640686693,0,278160,5,1.7446545900812118,992288,6055690.0,1.0647198549825145,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,static_min,568759,10,0.8310900502341592,2,12,1,feasible,568759,605555.0,36796.0,0.06076409244412151,0,278160,5,1.7446545900812118,992288,6055550.0,1.0646952399874112,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,static_min,568759,10,0.8310900502341592,2,15,1,feasible,568759,605545.0,36786.0,0.060748581856014006,0,278160,5,1.7446545900812118,992288,6055450.0,1.0646776578480517,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,capacity_aware_static,568759,10,0.8310900502341592,2,0,1,feasible,568759,568759.0,0.0,0.0,0,0,2,1.7446545900812118,992288,5687590.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,capacity_aware_static,568759,10,0.8310900502341592,2,4,1,feasible,568759,568759.0,0.0,0.0,0,0,2,1.7446545900812118,992288,5687590.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,capacity_aware_static,568759,10,0.8310900502341592,2,8,1,feasible,568759,568759.0,0.0,0.0,0,0,2,1.7446545900812118,992288,5687590.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,capacity_aware_static,568759,10,0.8310900502341592,2,12,1,feasible,568759,568759.0,0.0,0.0,0,0,2,1.7446545900812118,992288,5687590.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n10_p2_erdos_renyi_dense_s1,10,2,erdos_renyi_dense,1,28,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
