trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan,workload_family,workload_name,instance_id,size_n,qaoa_p,graph_type,graph_seed,graph_edges,grid_type,synthesis_precision
qaoa_maxcut_n6_p1_ring_s0,static_min,151282,6,0.8293613556951993,1,0,0,peak_demand_exceeds_reachable_stock,151282,inf,inf,1.0,14984,63665,3,1.099046813236208,166266,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_ring_s0,6,1,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_ring_s0,static_min,151282,6,0.8293613556951993,1,4,1,feasible,151282,178192.0,26910.0,0.15101688066804345,14984,63665,3,1.099046813236208,166266,1069152.0,1.1778797213151597,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_ring_s0,6,1,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_ring_s0,static_min,151282,6,0.8293613556951993,1,8,1,feasible,151282,178176.0,26894.0,0.1509406429597701,14984,63665,3,1.099046813236208,166266,1069056.0,1.1777739585674436,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_ring_s0,6,1,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_ring_s0,static_min,151282,6,0.8293613556951993,1,12,1,feasible,151282,178160.0,26878.0,0.15086439155814999,14984,63665,3,1.099046813236208,166266,1068960.0,1.1776681958197275,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_ring_s0,6,1,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_ring_s0,static_min,151282,6,0.8293613556951993,1,15,1,feasible,151282,178148.0,26866.0,0.15080719401845658,14984,63665,3,1.099046813236208,166266,1068888.0,1.1775888737589402,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_ring_s0,6,1,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_ring_s0,capacity_aware_static,177560,6,0.8293613556951993,1,0,1,feasible,177560,177560.0,0.0,0.0,0,0,1,0.9363933318314935,166266,1065360.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_ring_s0,6,1,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_ring_s0,capacity_aware_static,177560,6,0.8293613556951993,1,4,1,feasible,177560,177560.0,0.0,0.0,0,0,1,0.9363933318314935,166266,1065360.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_ring_s0,6,1,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_ring_s0,capacity_aware_static,177560,6,0.8293613556951993,1,8,1,feasible,177560,177560.0,0.0,0.0,0,0,1,0.9363933318314935,166266,1065360.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_ring_s0,6,1,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_ring_s0,capacity_aware_static,177560,6,0.8293613556951993,1,12,1,feasible,177560,177560.0,0.0,0.0,0,0,1,0.9363933318314935,166266,1065360.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_ring_s0,6,1,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_ring_s0,capacity_aware_static,177560,6,0.8293613556951993,1,15,1,feasible,177560,177560.0,0.0,0.0,0,0,1,0.9363933318314935,166266,1065360.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_ring_s0,6,1,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
