trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan,workload_family,workload_name,instance_id,size_n,qaoa_p,graph_type,graph_seed,graph_edges,grid_type,synthesis_precision
qaoa_maxcut_n6_p1_random_3_regular_s1,static_min,151282,6,0.9010515673557239,1,0,0,peak_demand_exceeds_reachable_stock,151282,inf,inf,1.0,56990,111965,4,1.3767136870215888,208272,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,static_min,151282,6,0.9010515673557239,1,4,1,feasible,151282,219774.0,68492.0,0.3116474196219753,56990,111965,4,1.3767136870215888,208272,1318644.0,1.4527438822860619,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,static_min,151282,6,0.9010515673557239,1,8,1,feasible,151282,219766.0,68484.0,0.31162236196681925,56990,111965,4,1.3767136870215888,208272,1318596.0,1.4526910009122036,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,static_min,151282,6,0.9010515673557239,1,12,1,feasible,151282,219758.0,68476.0,0.31159730248728146,56990,111965,4,1.3767136870215888,208272,1318548.0,1.4526381195383455,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,static_min,151282,6,0.9010515673557239,1,15,1,feasible,151282,219752.0,68470.0,0.31157850668025777,56990,111965,4,1.3767136870215888,208272,1318512.0,1.452598458507952,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,capacity_aware_static,219566,6,0.9010515673557239,1,0,1,feasible,219566,219566.0,0.0,0.0,0,0,1,0.9485621635408032,208272,1317396.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,capacity_aware_static,219566,6,0.9010515673557239,1,4,1,feasible,219566,219566.0,0.0,0.0,0,0,1,0.9485621635408032,208272,1317396.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,capacity_aware_static,219566,6,0.9010515673557239,1,8,1,feasible,219566,219566.0,0.0,0.0,0,0,1,0.9485621635408032,208272,1317396.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,capacity_aware_static,219566,6,0.9010515673557239,1,12,1,feasible,219566,219566.0,0.0,0.0,0,0,1,0.9485621635408032,208272,1317396.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,capacity_aware_static,219566,6,0.9010515673557239,1,15,1,feasible,219566,219566.0,0.0,0.0,0,0,1,0.9485621635408032,208272,1317396.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,smoothed,151282,6,0.9010515673557239,1,0,0,peak_demand_exceeds_reachable_stock,151282,inf,inf,1.0,56990,90894,2,1.3767136870215888,208272,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,smoothed,151282,6,0.9010515673557239,1,4,1,feasible,151282,219773.0,68491.0,0.31164428751484485,56990,90894,2,1.3767136870215888,208272,1318638.0,1.4527372721143295,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,smoothed,151282,6,0.9010515673557239,1,8,1,feasible,151282,219765.0,68483.0,0.311619229631652,56990,90894,2,1.3767136870215888,208272,1318590.0,1.4526843907404714,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,smoothed,151282,6,0.9010515673557239,1,12,1,feasible,151282,219757.0,68475.0,0.3115941699240525,56990,90894,2,1.3767136870215888,208272,1318542.0,1.4526315093666133,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,smoothed,151282,6,0.9010515673557239,1,15,1,feasible,151282,219751.0,68469.0,0.3115753739459661,56990,90894,2,1.3767136870215888,208272,1318506.0,1.4525918483362197,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,static_min,151282,6,0.9010515673557239,2,0,0,peak_demand_exceeds_reachable_stock,151282,inf,inf,1.0,0,36247,4,1.3767136870215888,208272,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,static_min,151282,6,0.9010515673557239,2,4,1,feasible,151282,153913.0,2631.0,0.017094072625444243,0,36247,4,1.3767136870215888,208272,923478.0,1.0173913618275803,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,static_min,151282,6,0.9010515673557239,2,8,1,feasible,151282,153911.0,2629.0,0.017081300231952232,0,36247,4,1.3767136870215888,208272,923466.0,1.0173781414841157,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,static_min,151282,6,0.9010515673557239,2,12,1,feasible,151282,153909.0,2627.0,0.017068527506513588,0,36247,4,1.3767136870215888,208272,923454.0,1.0173649211406512,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p1_random_3_regular_s1,static_min,151282,6,0.9010515673557239,2,15,1,feasible,151282,153908.0,2626.0,0.017062141019310237,0,36247,4,1.3767136870215888,208272,923448.0,1.017358310968919,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p1_random_3_regular_s1,6,1,random_3_regular,1,9,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
