trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan,workload_family,workload_name,instance_id,size_n,qaoa_p,graph_type,graph_seed,graph_edges,grid_type,synthesis_precision
qaoa_maxcut_n8_p1_random_3_regular_s2,static_min,227164,8,0.8343316063602053,1,0,0,peak_demand_exceeds_reachable_stock,227164,inf,inf,1.0,50532,126795,3,1.2224472187494497,277696,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,static_min,227164,8,0.8343316063602053,1,4,1,feasible,227164,289622.0,62458.0,0.2156535069849666,50532,126795,3,1.2224472187494497,277696,2316976.0,1.2749467345177934,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,static_min,227164,8,0.8343316063602053,1,8,1,feasible,227164,289606.0,62442.0,0.21561017382236555,50532,126795,3,1.2224472187494497,277696,2316848.0,1.2748763008223134,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,static_min,227164,8,0.8343316063602053,1,12,1,feasible,227164,289590.0,62426.0,0.2155668358714044,50532,126795,3,1.2224472187494497,277696,2316720.0,1.2748058671268334,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,static_min,227164,8,0.8343316063602053,1,15,1,feasible,227164,289578.0,62414.0,0.21553432926534474,50532,126795,3,1.2224472187494497,277696,2316624.0,1.2747530418552235,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,capacity_aware_static,288990,8,0.8343316063602053,1,0,1,feasible,288990,288990.0,0.0,0.0,0,0,1,0.9609190629433545,277696,2311920.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,capacity_aware_static,288990,8,0.8343316063602053,1,4,1,feasible,288990,288990.0,0.0,0.0,0,0,1,0.9609190629433545,277696,2311920.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,capacity_aware_static,288990,8,0.8343316063602053,1,8,1,feasible,288990,288990.0,0.0,0.0,0,0,1,0.9609190629433545,277696,2311920.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,capacity_aware_static,288990,8,0.8343316063602053,1,12,1,feasible,288990,288990.0,0.0,0.0,0,0,1,0.9609190629433545,277696,2311920.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,capacity_aware_static,288990,8,0.8343316063602053,1,15,1,feasible,288990,288990.0,0.0,0.0,0,0,1,0.9609190629433545,277696,2311920.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,smoothed,227164,8,0.8343316063602053,1,0,0,peak_demand_exceeds_reachable_stock,227164,inf,inf,1.0,50532,112446,2,1.2224472187494497,277696,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,smoothed,227164,8,0.8343316063602053,1,4,1,feasible,227164,289620.0,62456.0,0.2156480906014778,50532,112446,2,1.2224472187494497,277696,2316960.0,1.2749379303058583,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,smoothed,227164,8,0.8343316063602053,1,8,1,feasible,227164,289604.0,62440.0,0.21560475684037514,50532,112446,2,1.2224472187494497,277696,2316832.0,1.2748674966103783,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,smoothed,227164,8,0.8343316063602053,1,12,1,feasible,227164,289588.0,62424.0,0.21556141829081316,50532,112446,2,1.2224472187494497,277696,2316704.0,1.2747970629148986,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,smoothed,227164,8,0.8343316063602053,1,15,1,feasible,227164,289576.0,62412.0,0.21552891123573778,50532,112446,2,1.2224472187494497,277696,2316608.0,1.2747442376432885,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,static_min,227164,8,0.8343316063602053,2,0,0,peak_demand_exceeds_reachable_stock,227164,inf,inf,1.0,0,22245,3,1.2224472187494497,277696,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,static_min,227164,8,0.8343316063602053,2,4,1,feasible,227164,227164.0,0.0,0.0,0,22245,3,1.2224472187494497,277696,1817312.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,static_min,227164,8,0.8343316063602053,2,8,1,feasible,227164,227164.0,0.0,0.0,0,22245,3,1.2224472187494497,277696,1817312.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,static_min,227164,8,0.8343316063602053,2,12,1,feasible,227164,227164.0,0.0,0.0,0,22245,3,1.2224472187494497,277696,1817312.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,static_min,227164,8,0.8343316063602053,2,15,1,feasible,227164,227164.0,0.0,0.0,0,22245,3,1.2224472187494497,277696,1817312.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,capacity_aware_static,227164,8,0.8343316063602053,2,0,1,feasible,227164,227164.0,0.0,0.0,0,0,2,1.2224472187494497,277696,1817312.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,capacity_aware_static,227164,8,0.8343316063602053,2,4,1,feasible,227164,227164.0,0.0,0.0,0,0,2,1.2224472187494497,277696,1817312.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,capacity_aware_static,227164,8,0.8343316063602053,2,8,1,feasible,227164,227164.0,0.0,0.0,0,0,2,1.2224472187494497,277696,1817312.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_random_3_regular_s2,capacity_aware_static,227164,8,0.8343316063602053,2,12,1,feasible,227164,227164.0,0.0,0.0,0,0,2,1.2224472187494497,277696,1817312.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_random_3_regular_s2,8,1,random_3_regular,2,12,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
