trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan,workload_family,workload_name,instance_id,size_n,qaoa_p,graph_type,graph_seed,graph_edges,grid_type,synthesis_precision
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,static_min,303046,8,0.8513978652585688,1,0,0,peak_demand_exceeds_reachable_stock,303046,inf,inf,1.0,44660,142211,3,1.14737036621503,347706,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,static_min,303046,8,0.8513978652585688,1,4,1,feasible,303046,360268.0,57222.0,0.15883175857972398,44660,142211,3,1.14737036621503,347706,2882144.0,1.188822818977977,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,static_min,303046,8,0.8513978652585688,1,8,1,feasible,303046,360240.0,57194.0,0.15876637797024207,44660,142211,3,1.14737036621503,347706,2881920.0,1.188730423764049,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,static_min,303046,8,0.8513978652585688,1,12,1,feasible,303046,360212.0,57166.0,0.15870098719642878,44660,142211,3,1.14737036621503,347706,2881696.0,1.188638028550121,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,static_min,303046,8,0.8513978652585688,1,15,1,feasible,303046,360191.0,57145.0,0.1586519374443004,44660,142211,3,1.14737036621503,347706,2881528.0,1.1885687321396752,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,capacity_aware_static,359000,8,0.8513978652585688,1,0,1,feasible,359000,359000.0,0.0,0.0,0,0,1,0.9685403899721449,347706,2872000.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,capacity_aware_static,359000,8,0.8513978652585688,1,4,1,feasible,359000,359000.0,0.0,0.0,0,0,1,0.9685403899721449,347706,2872000.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,capacity_aware_static,359000,8,0.8513978652585688,1,8,1,feasible,359000,359000.0,0.0,0.0,0,0,1,0.9685403899721449,347706,2872000.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,capacity_aware_static,359000,8,0.8513978652585688,1,12,1,feasible,359000,359000.0,0.0,0.0,0,0,1,0.9685403899721449,347706,2872000.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,capacity_aware_static,359000,8,0.8513978652585688,1,15,1,feasible,359000,359000.0,0.0,0.0,0,0,1,0.9685403899721449,347706,2872000.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,smoothed,303046,8,0.8513978652585688,1,0,0,peak_demand_exceeds_reachable_stock,303046,inf,inf,1.0,44660,119631,2,1.14737036621503,347706,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,smoothed,303046,8,0.8513978652585688,1,4,1,feasible,303046,360268.0,57222.0,0.15883175857972398,44660,119631,2,1.14737036621503,347706,2882144.0,1.188822818977977,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,smoothed,303046,8,0.8513978652585688,1,8,1,feasible,303046,360240.0,57194.0,0.15876637797024207,44660,119631,2,1.14737036621503,347706,2881920.0,1.188730423764049,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,smoothed,303046,8,0.8513978652585688,1,12,1,feasible,303046,360212.0,57166.0,0.15870098719642878,44660,119631,2,1.14737036621503,347706,2881696.0,1.188638028550121,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,smoothed,303046,8,0.8513978652585688,1,15,1,feasible,303046,360191.0,57145.0,0.1586519374443004,44660,119631,2,1.14737036621503,347706,2881528.0,1.1885687321396752,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,static_min,303046,8,0.8513978652585688,2,0,0,peak_demand_exceeds_reachable_stock,303046,inf,inf,1.0,0,28004,3,1.14737036621503,347706,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,static_min,303046,8,0.8513978652585688,2,4,1,feasible,303046,303046.0,0.0,0.0,0,28004,3,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,static_min,303046,8,0.8513978652585688,2,8,1,feasible,303046,303046.0,0.0,0.0,0,28004,3,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,static_min,303046,8,0.8513978652585688,2,12,1,feasible,303046,303046.0,0.0,0.0,0,28004,3,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,static_min,303046,8,0.8513978652585688,2,15,1,feasible,303046,303046.0,0.0,0.0,0,28004,3,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,capacity_aware_static,303046,8,0.8513978652585688,2,0,1,feasible,303046,303046.0,0.0,0.0,0,0,2,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,capacity_aware_static,303046,8,0.8513978652585688,2,4,1,feasible,303046,303046.0,0.0,0.0,0,0,2,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,capacity_aware_static,303046,8,0.8513978652585688,2,8,1,feasible,303046,303046.0,0.0,0.0,0,0,2,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,capacity_aware_static,303046,8,0.8513978652585688,2,12,1,feasible,303046,303046.0,0.0,0.0,0,0,2,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,capacity_aware_static,303046,8,0.8513978652585688,2,15,1,feasible,303046,303046.0,0.0,0.0,0,0,2,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,smoothed,303046,8,0.8513978652585688,2,0,1,feasible,303046,303046.0,0.0,0.0,0,0,2,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,smoothed,303046,8,0.8513978652585688,2,4,1,feasible,303046,303046.0,0.0,0.0,0,0,2,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,smoothed,303046,8,0.8513978652585688,2,8,1,feasible,303046,303046.0,0.0,0.0,0,0,2,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,smoothed,303046,8,0.8513978652585688,2,12,1,feasible,303046,303046.0,0.0,0.0,0,0,2,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,smoothed,303046,8,0.8513978652585688,2,15,1,feasible,303046,303046.0,0.0,0.0,0,0,2,1.14737036621503,347706,2424368.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_erdos_renyi_dense_s1,8,1,erdos_renyi_dense,1,17,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
