trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan,workload_family,workload_name,instance_id,size_n,qaoa_p,graph_type,graph_seed,graph_edges,grid_type,synthesis_precision
qaoa_maxcut_n6_p2_ring_s0,static_min,218104,6,0.7469661701592951,1,0,0,peak_demand_exceeds_reachable_stock,218104,inf,inf,1.0,95487,150260,4,1.4378003154458423,313590,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_ring_s0,static_min,218104,6,0.7469661701592951,1,4,1,feasible,218104,324881.0,106777.0,0.3286649573228351,95487,150260,4,1.4378003154458423,313590,1949286.0,1.489569196346697,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_ring_s0,static_min,218104,6,0.7469661701592951,1,8,1,feasible,218104,324877.0,106773.0,0.3286566916094399,95487,150260,4,1.4378003154458423,313590,1949262.0,1.4895508564721418,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_ring_s0,static_min,218104,6,0.7469661701592951,1,12,1,feasible,218104,324873.0,106769.0,0.32864842569250136,95487,150260,4,1.4378003154458423,313590,1949238.0,1.4895325165975866,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_ring_s0,static_min,218104,6,0.7469661701592951,1,15,1,feasible,218104,324870.0,106766.0,0.32864222612121774,95487,150260,4,1.4378003154458423,313590,1949220.0,1.48951876169167,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_ring_s0,capacity_aware_static,324884,6,0.7469661701592951,1,0,1,feasible,324884,324884.0,0.0,0.0,0,0,1,0.9652368229891284,313590,1949304.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_ring_s0,capacity_aware_static,324884,6,0.7469661701592951,1,4,1,feasible,324884,324884.0,0.0,0.0,0,0,1,0.9652368229891284,313590,1949304.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_ring_s0,capacity_aware_static,324884,6,0.7469661701592951,1,8,1,feasible,324884,324884.0,0.0,0.0,0,0,1,0.9652368229891284,313590,1949304.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_ring_s0,capacity_aware_static,324884,6,0.7469661701592951,1,12,1,feasible,324884,324884.0,0.0,0.0,0,0,1,0.9652368229891284,313590,1949304.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_ring_s0,capacity_aware_static,324884,6,0.7469661701592951,1,15,1,feasible,324884,324884.0,0.0,0.0,0,0,1,0.9652368229891284,313590,1949304.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_ring_s0,smoothed,218104,6,0.7469661701592951,1,0,0,peak_demand_exceeds_reachable_stock,218104,inf,inf,1.0,95487,129993,2,1.4378003154458423,313590,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n6_p2_ring_s0,smoothed,218104,6,0.7469661701592951,1,4,1,feasible,218104,324881.0,106777.0,0.3286649573228351,95487,129993,2,1.4378003154458423,313590,1949286.0,1.489569196346697,qaoa_maxcut,QAOA,qaoa_maxcut_n6_p2_ring_s0,6,2,ring,0,6,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
