trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan,workload_family,workload_name,instance_id,size_n,qaoa_p,graph_type,graph_seed,graph_edges,grid_type,synthesis_precision
qaoa_maxcut_n8_p1_ring_s0,static_min,201870,8,0.7850928182834178,1,0,0,peak_demand_exceeds_reachable_stock,201870,inf,inf,1.0,19818,78495,3,1.098172090949621,221688,inf,inf,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_ring_s0,8,1,ring,0,8,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_ring_s0,static_min,201870,8,0.7850928182834178,1,4,1,feasible,201870,234038.0,32168.0,0.13744776489288063,19818,78495,3,1.098172090949621,221688,1872304.0,1.1593500767820875,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_ring_s0,8,1,ring,0,8,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_ring_s0,static_min,201870,8,0.7850928182834178,1,8,1,feasible,201870,234014.0,32144.0,0.1373593032895468,19818,78495,3,1.098172090949621,221688,1872112.0,1.1592311883885669,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_ring_s0,8,1,ring,0,8,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_ring_s0,static_min,201870,8,0.7850928182834178,1,12,1,feasible,201870,233990.0,32120.0,0.1372708235394675,19818,78495,3,1.098172090949621,221688,1871920.0,1.1591122999950463,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_ring_s0,8,1,ring,0,8,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_ring_s0,static_min,201870,8,0.7850928182834178,1,15,1,feasible,201870,233972.0,32102.0,0.13720445181474705,19818,78495,3,1.098172090949621,221688,1871776.0,1.159023133699906,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_ring_s0,8,1,ring,0,8,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_ring_s0,capacity_aware_static,232982,8,0.7850928182834178,1,0,1,feasible,232982,232982.0,0.0,0.0,0,0,1,0.9515241520804182,221688,1863856.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_ring_s0,8,1,ring,0,8,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_ring_s0,capacity_aware_static,232982,8,0.7850928182834178,1,4,1,feasible,232982,232982.0,0.0,0.0,0,0,1,0.9515241520804182,221688,1863856.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_ring_s0,8,1,ring,0,8,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_ring_s0,capacity_aware_static,232982,8,0.7850928182834178,1,8,1,feasible,232982,232982.0,0.0,0.0,0,0,1,0.9515241520804182,221688,1863856.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_ring_s0,8,1,ring,0,8,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_ring_s0,capacity_aware_static,232982,8,0.7850928182834178,1,12,1,feasible,232982,232982.0,0.0,0.0,0,0,1,0.9515241520804182,221688,1863856.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_ring_s0,8,1,ring,0,8,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
qaoa_maxcut_n8_p1_ring_s0,capacity_aware_static,232982,8,0.7850928182834178,1,15,1,feasible,232982,232982.0,0.0,0.0,0,0,1,0.9515241520804182,221688,1863856.0,1.0,qaoa_maxcut,QAOA,qaoa_maxcut_n8_p1_ring_s0,8,1,ring,0,8,reduced,qiskit_transpile_optimization_level_1_seed_42_basis_h_s_sdg_cx_t_tdg
