trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan
adder_n6,static_min,146,14,1.3157858932998192,2,15,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,0,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,1,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,2,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,3,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,4,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,5,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,6,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,7,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,8,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,9,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,10,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,11,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,12,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,13,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,14,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,3,15,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,0,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,1,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,2,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,3,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,4,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,5,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,6,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,7,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,8,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,9,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,10,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,11,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,12,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,13,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,14,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,4,15,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,0,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,1,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,2,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,3,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,4,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,5,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,6,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,7,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,8,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,9,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,10,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,11,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,12,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,13,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,14,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,5,15,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
